"Nr. of features","Accuracy","Selected features"
19,0.7159090909090909,"Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column16,Column19,Column20,Column21,Column22"
21,0.7528089887640449,"Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22"
17,0.7415730337078652,"Column1,Column2,Column3,Column4,Column5,Column6,Column8,Column11,Column13,Column14,Column16,Column17,Column18,Column19,Column20,Column21,Column22"
1,0.7472527472527473,"Column15"
12,0.7912087912087912,"Column6,Column8,Column9,Column11,Column12,Column13,Column14,Column15,Column18,Column19,Column20,Column22"
21,0.7666666666666667,"Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column18,Column19,Column20,Column21,Column22"
6,0.7362637362637363,"Column5,Column6,Column7,Column10,Column11,Column14"
4,0.8131868131868132,"Column6,Column16,Column19,Column22"
10,0.7472527472527473,"Column2,Column5,Column7,Column10,Column14,Column15,Column16,Column17,Column18,Column21"
11,0.7777777777777778,"Column1,Column2,Column8,Column10,Column13,Column14,Column15,Column16,Column18,Column20,Column21"
9,0.8333333333333334,"Column2,Column3,Column4,Column7,Column9,Column10,Column11,Column14,Column16"
7,0.7692307692307693,"Column1,Column5,Column7,Column12,Column14,Column21,Column22"
14,0.7472527472527473,"Column3,Column5,Column7,Column10,Column11,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21"
4,0.8131868131868132,"Column3,Column5,Column6,Column18"
6,0.8351648351648352,"Column4,Column5,Column10,Column15,Column17,Column18"
5,0.8021978021978022,"Column1,Column4,Column6,Column15,Column19"
1,0.7912087912087912,"Column10"
20,0.7472527472527473,"Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column22"
14,0.8089887640449438,"Column2,Column7,Column8,Column9,Column10,Column11,Column13,Column14,Column15,Column16,Column17,Column20,Column21,Column22"
16,0.7142857142857143,"Column1,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column15,Column17,Column21,Column22"
21,0.8295454545454546,"Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column17,Column18,Column19,Column20,Column21,Column22"
16,0.7472527472527473,"Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column9,Column10,Column11,Column14,Column15,Column18,Column20,Column21,Column22"
8,0.8555555555555555,"Column1,Column5,Column9,Column14,Column15,Column17,Column18,Column21"
18,0.7362637362637363,"Column2,Column4,Column5,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22"
2,0.8131868131868132,"Column2,Column13"
9,0.8021978021978022,"Column5,Column10,Column11,Column12,Column15,Column18,Column20,Column21,Column22"
18,0.7444444444444445,"Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column15,Column17,Column19,Column21,Column22"
1,0.7362637362637363,"Column16"
11,0.6923076923076923,"Column1,Column5,Column6,Column7,Column9,Column10,Column13,Column16,Column18,Column19,Column21"
20,0.7362637362637363,"Column1,Column2,Column3,Column4,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column22"
11,0.7032967032967034,"Column1,Column2,Column5,Column8,Column10,Column11,Column13,Column16,Column18,Column19,Column22"
15,0.7802197802197802,"Column1,Column3,Column4,Column7,Column8,Column10,Column11,Column12,Column14,Column15,Column17,Column19,Column20,Column21,Column22"
6,0.8241758241758241,"Column1,Column2,Column3,Column10,Column11,Column13"
16,0.7252747252747253,"Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column10,Column11,Column14,Column15,Column16,Column19,Column20,Column21,Column22"
4,0.8131868131868132,"Column7,Column9,Column19,Column22"
5,0.7802197802197802,"Column1,Column2,Column5,Column7,Column20"
12,0.7472527472527473,"Column2,Column3,Column4,Column5,Column7,Column8,Column9,Column11,Column12,Column16,Column17,Column20"
11,0.7472527472527473,"Column3,Column5,Column6,Column8,Column10,Column14,Column15,Column16,Column17,Column19,Column21"
11,0.7472527472527473,"Column1,Column3,Column4,Column7,Column9,Column13,Column14,Column16,Column19,Column21,Column22"
8,0.7252747252747253,"Column1,Column6,Column7,Column10,Column11,Column13,Column14,Column17"
18,0.7472527472527473,"Column1,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22"
18,0.7692307692307693,"Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column9,Column10,Column11,Column12,Column13,Column15,Column16,Column17,Column19,Column20,Column21"
18,0.7692307692307693,"Column1,Column2,Column3,Column4,Column5,Column6,Column8,Column9,Column10,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column20,Column21"
8,0.7142857142857143,"Column2,Column7,Column13,Column14,Column15,Column16,Column17,Column19"
16,0.7802197802197802,"Column1,Column3,Column4,Column7,Column8,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column21,Column22"
10,0.7142857142857143,"Column1,Column5,Column9,Column11,Column12,Column14,Column16,Column18,Column20,Column22"
17,0.7528089887640449,"Column1,Column2,Column4,Column5,Column8,Column9,Column11,Column12,Column13,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22"
14,0.7078651685393258,"Column2,Column3,Column5,Column6,Column7,Column9,Column10,Column11,Column12,Column14,Column15,Column19,Column20,Column22"
3,0.8571428571428571,"Column2,Column11,Column21"
2,0.8571428571428571,"Column1,Column17"
16,0.7802197802197802,"Column1,Column2,Column3,Column4,Column5,Column6,Column8,Column11,Column12,Column13,Column15,Column16,Column17,Column18,Column21,Column22"
20,0.7222222222222222,"Column1,Column2,Column3,Column4,Column5,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column22"
15,0.8,"Column1,Column2,Column3,Column5,Column6,Column7,Column8,Column9,Column10,Column12,Column13,Column16,Column17,Column20,Column22"
20,0.7362637362637363,"Column1,Column2,Column3,Column5,Column6,Column7,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22"
